text_content,suspicious_keyword_count,sentiment_score,grammar_score,readability_score,legitimacy_score,urgency_score,word_count,sentence_count,avg_sentence_length,domain_age_days,ssl_certificate,domain_reputation,contact_info_present,social_media_links,privacy_policy_present,is_scam
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.03614689729062395,92.92563104327576,73.08982128903818,73.66876846065601,24.115181020739698,786,34,13.890741946625678,1094,1,81.06108772011883,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.09559465666575702,83.33272074827501,68.10017334833509,79.93351971279779,24.17598529812308,760,37,19.10826630819588,2892,1,93.6992350005032,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.495626790375749,38.32394039174862,37.040401052640796,38.90080961338114,60.30853487807076,81,5,20.593692438328933,60,1,29.356383072911758,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,-0.07910176651966885,76.91087749129532,78.17733333844043,79.41333782922284,10.661043897588796,556,36,12.630544617942272,1663,1,70.44883594768902,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.3930404942646083,36.480943211792166,54.18177975925744,31.453750594506637,88.71404497619389,191,16,17.126505110375806,12,1,36.06903501762723,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,-0.09927518645229934,79.47636172112857,71.80882160198837,89.72958508490056,20.470831877141634,316,29,12.157805971705404,1596,1,73.60752959712204,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.2756158098910127,53.49049911950199,47.875967971267094,27.80457288927804,86.87180177778518,137,6,17.00451999945416,6,0,42.22712168456214,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.37882221752257017,43.81074813605779,51.61409023806675,26.399446605633653,71.41201646911229,79,19,11.660808899894736,84,0,32.64332124737742,0,1,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.2894970328153974,88.26725221912986,73.16475038692597,68.41389672613957,24.622059660071244,702,35,16.759627910246486,2459,1,88.86715434770845,0,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.04487264111766062,88.20939442728863,74.41632838731796,65.96789339385116,22.0337321724093,529,33,15.306739678969539,1569,1,75.02411471650127,1,1,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.37820712579726445,59.00905543854946,44.279979599072846,35.90294733368154,64.1835070861548,131,16,16.751647880275442,95,1,31.16130703436622,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.22667755256217956,31.44276931236106,37.391625981790476,37.97633768057352,75.69639164912624,68,10,13.784678906045306,42,0,49.31095029635528,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.46540070764322233,30.15184751538656,34.020201285437466,26.462013680997583,80.7568559307808,117,5,17.40840572775152,48,1,39.48898697141644,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.11958069654313083,90.93313469982286,65.87531694396637,77.00837572438964,17.964199282359903,314,39,12.307405165112469,659,1,96.05884511531083,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.4963477073540871,46.277199808978665,46.33966925111049,18.219663446290543,77.79168569902073,142,13,12.000167009745557,50,1,26.849937571058327,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.11204622601412614,77.75525858797039,72.38112318683608,81.66292338803642,13.483683761360334,369,21,17.562193063555334,2774,1,86.24518846367464,1,1,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.28524188161003333,30.93402248653534,46.29167063439712,21.055790311712833,85.93074749518911,76,12,12.388686074188968,89,1,43.297905583752254,1,1,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.24012708326303958,79.25700172076715,78.37506508899628,76.28634397082416,26.657871897744588,716,24,18.33912620287051,933,1,82.44993275112263,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.005389378277539297,75.75640273104071,67.4610424718065,89.59049768832486,16.30433474754572,631,24,12.855930089396987,2183,1,85.19369131109542,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.07838094906010938,84.1446083923909,75.9924460221207,86.63452921007458,12.093212678157926,718,35,15.070330047254778,2448,1,74.51486494217757,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.29288987636053726,42.1597608194086,36.72903927479073,15.958948415856074,83.50161659987515,154,8,21.92587026409197,55,1,24.29484073433579,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.2168676544911858,84.89514479171609,70.99947816309066,64.81122705500016,22.951711776036145,416,24,13.228948428034808,2786,0,89.53959691678718,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.5186171947440932,35.503043695984914,49.49227500681923,27.905504738394608,73.37498258560774,124,15,22.99264218662403,24,1,21.692347370813007,1,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.573721645666996,57.49261633596198,45.88535892154775,28.89461963304123,72.09631899551468,195,6,20.161571068424415,93,0,33.31711496959735,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,-0.09655239896328789,75.39945865156056,76.73203474809121,73.66184715743822,20.360306978170396,469,26,17.97135864007879,528,1,76.99056893190505,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.043549552680271254,75.01579022186438,81.20280181490922,62.627236889587145,22.67699637470648,768,38,17.322182689895286,2105,1,90.22592868594789,0,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.5413316866235152,39.84480217060823,31.344307791549586,30.08070952722245,66.93839784947866,176,7,14.590707493431573,28,1,45.84254138286552,0,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.23559588594253866,59.75088220117355,43.525072473191564,39.54537231901282,88.16989266257933,163,8,12.977366119080237,27,0,24.88372967618688,0,0,1,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.4769971306676901,42.897932321704445,46.82416555986081,18.261435227662556,69.18940496334638,171,18,16.696292746023733,98,0,33.50370083545796,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.2959149436629613,32.816198702438754,34.571649927682685,38.03841992019129,79.14811781530051,118,10,20.950589748427277,67,0,30.679180359537845,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,-4.951593380893293e-05,87.32434792588279,74.97745642307763,89.6755672459435,19.247235682954667,417,36,19.818952486221086,414,1,80.13132324172673,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.3370580586090086,55.939767655744205,33.87313277858607,12.482105068545696,74.53613985240032,168,15,18.45112546725781,96,0,34.354883487678855,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.38799530726317466,56.70423412188044,47.69303375668819,11.866096784941082,64.4190913283691,54,8,19.463826853437453,75,0,32.469265600577174,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.1431051074973698,83.0941174865834,69.50414200432404,67.71288268185336,19.589099562995315,633,36,19.310516180999553,2391,1,81.5060353730193,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.2201643449974713,86.69983497403837,84.94043609123395,73.67599500541299,24.97654927207975,708,32,19.931453532464705,1651,1,72.95972130198427,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.1624716144890748,82.64474640028983,70.63583295018532,81.65949440854934,27.237502980316165,405,32,16.092724885172395,2435,1,84.25512598067886,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.06814194838609366,83.59205486897093,76.0864519616731,69.8623796504882,24.408674044515557,434,27,14.662546888733376,1174,1,93.20942185166003,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.5189577431631114,45.23846075719224,48.7582693954989,19.321459849343423,75.43468806936116,173,14,18.731051966863355,77,1,33.70664215211801,0,0,1,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.19858085154284558,92.87019942786635,80.13578445804794,69.96002106353038,24.888843356751075,381,20,13.042543904730326,1164,1,96.19932619773185,0,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.0843474941078608,88.4260884712856,68.24366744815755,74.59327161425624,24.770780789518152,612,32,17.010074197299414,2162,1,93.22753443102013,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.4455734339040247,31.999561216820698,42.9602005486301,14.50507002451125,82.12301306164457,136,9,10.717462305911582,72,0,41.48970164188047,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.27466452183387247,77.12557023141072,81.83967056116452,74.48564294948841,23.18714774557688,468,22,15.816385801434837,2367,1,84.75213829056969,1,1,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.3575457622616634,49.53698931124477,32.66482575769977,29.73535913809108,89.98241177311999,112,13,22.99658001291468,89,1,43.471564521748206,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.1045745625206349,83.80296894448264,75.24857102753313,80.18140834501308,17.742610179422968,639,29,13.329604294469963,1023,1,91.69688375816604,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.23978796063346494,85.82407531542597,81.07719772497646,75.26655765522737,11.248885499478483,799,20,15.55552766137199,2123,1,82.96348710405788,1,1,0,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.1900372495946169,77.41999535024132,68.37403285607492,69.47386933524754,21.87747535335723,688,35,15.170849375739799,1388,1,73.17867734032143,0,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,-0.09597154606708674,80.495805288436,67.18799850920668,79.79462528080184,16.381499446414523,633,22,19.201878859456876,2142,1,94.27103650721025,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.43961174591093055,54.80396483427235,53.97686986410069,20.275727715356304,66.82052949089962,72,19,14.318944247135892,12,1,24.173485824291856,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.5276254055446624,46.22381264956633,47.75606996558279,19.430503395512453,74.13503696798443,157,16,14.71091192489098,88,0,44.84747757311655,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.07660156931246997,77.61345260826525,70.81998779129326,86.0687731506269,28.089056231249877,405,37,16.689883990246095,1395,1,72.45039294599061,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.36731644443739436,39.28238384611333,53.41811389633725,25.470296532312194,74.91761659772634,149,10,11.622325218600352,52,1,37.919371349921356,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.2255316526371373,84.870183653212,69.10736369379971,82.1168303174948,23.994261543086743,643,30,19.775396405618682,1148,1,78.71436877669764,0,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.5478725293374651,44.16679277268613,47.82205923361841,21.7872800681468,67.76132842246903,136,13,10.092757339613451,66,1,40.39114335730502,0,0,1,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.31623502392254205,53.60910404752999,32.79839817553826,20.67920121384558,89.34185453920585,112,5,13.020456732039616,7,1,36.345432772535474,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.2698650753166383,82.08492006378489,78.23306400934501,89.98489051256165,15.261394276670824,641,24,17.571502341617705,1063,0,91.457105604479,0,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.5140255684185724,35.87137920298947,50.50633297362224,29.462413416850545,72.56909321338573,66,14,10.690945955229662,4,0,29.625636282495307,0,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.5410339819753371,46.2493925465028,48.95668230140148,19.2071353958371,72.44913646200234,60,10,15.79317989225546,59,0,37.993139449114935,1,1,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.29210448312659965,88.00226446838427,79.8404490375952,60.94539129246635,12.432105186961142,645,37,14.949801243766768,1472,1,82.01069880519492,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.17477657400140414,92.86227482644945,78.7883426774265,68.51393829124648,23.877263237514647,621,28,18.868800855859988,1452,0,85.38506087305426,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.14101035605010134,76.42645978825628,66.38460251491263,66.31159663482372,15.805890313978292,519,31,13.27512212599137,487,1,74.36886215576354,0,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.24796237355612835,87.0988162639551,77.28181475951403,75.95732090643907,11.83700674458402,455,21,19.996041517668132,1876,1,79.3401772878825,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.4000451008306508,42.35874285102306,51.76317415673461,28.942567636551292,75.97512199247946,97,5,17.435556253478367,61,0,24.285258944429955,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.39363082788408066,52.42333219790082,41.845245709948664,11.735333483414818,88.73369402964612,186,11,21.777843147226125,96,1,39.33773524227031,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.5907862184506489,35.60794288324341,41.131850619117614,24.643526303012045,84.39188391642361,124,14,16.429664188127976,53,0,41.02425254005221,1,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.5993390045571798,57.99339994030673,46.06412998837979,22.63744159882216,79.08532094124698,96,15,20.288669065747953,47,1,31.51498855799132,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.44128776408534887,40.11681398266261,52.638119808241846,33.178681823481476,67.94686341710201,146,8,12.878009870781144,8,0,30.30681424327112,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.40878120139142554,47.66799224836693,48.79190430057298,28.70433491557889,78.0084438158411,69,8,21.253986459082633,54,0,36.63012423021034,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.1922736389683106,93.36021020188701,83.23744969690014,82.16837539736183,13.956488576826459,387,20,13.63020827352851,514,1,92.76666550421339,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.2870669598322144,49.850528651995695,42.09973420449368,10.159404270050379,84.13483927295468,110,12,18.22628744490344,25,0,32.782129328782915,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.2094129977656395,42.888685916905324,36.97345190183692,13.875233357293311,62.986395384263254,120,14,17.854008207289176,12,0,46.69740129088588,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.5305952360783049,43.38603662932631,50.14611331544583,10.238932142363534,87.73683166130415,76,12,18.300702817986213,25,0,30.61367476209308,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.03169269599866524,80.34419790972149,75.18226770375044,64.42361752278404,22.233113512920283,502,24,17.71761853105806,2591,0,86.4590291558375,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.34465883793641783,33.7612604770162,36.3403192714927,29.26259522057197,68.26609701422554,175,15,18.821404564081703,16,0,44.304832698791074,0,0,1,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.5176842650197622,38.27302704754071,51.927264525454724,38.32126281476194,64.46387908215347,196,14,24.714810672440276,52,1,37.66194566393959,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.4525503910573506,38.116777694639744,36.21979471847943,38.261746584657864,68.94817362702368,145,17,12.08881106177056,94,1,26.645518163393174,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.5467975040046094,42.23953486094534,43.793064881483495,17.61665692129913,65.88339299080359,121,10,15.089068688442865,67,1,36.70164754350098,1,1,1,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.08373840406912911,91.35926988698307,83.5984352629133,76.3525023857967,23.229324106473037,467,32,12.78837481130354,404,1,76.54819596344481,0,0,0,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.004270063096237425,80.93791348536087,65.01255033256912,88.89282392693407,28.350897891926895,553,35,18.998128500431946,948,1,70.47760801788395,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.22443489848010337,76.7515114683235,81.11350758085408,80.07550956597429,24.648829182608985,314,20,17.437806368014066,860,1,90.41749278756302,0,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.40849365299413376,54.671802564511744,40.771552288450835,36.90142869520367,62.13840810165492,192,13,19.820396221470222,51,0,48.03308080416543,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.27481749942300937,39.71037709212731,40.63591096541042,25.228311360533652,67.27229197245241,96,5,19.159300636624486,64,0,35.18311869078041,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.5084491263407547,49.63952060597863,33.78987687000249,36.27649250551171,76.17283658208027,165,11,23.965149563279496,95,0,42.96640251547582,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.051664345591977384,81.80549964468062,77.41665265548386,86.72986123932795,19.923518522022306,486,34,15.21725105475174,1846,1,76.19335697248601,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,-0.017604726324610714,89.18592254281536,65.42299646698832,72.56798933951838,25.517301304055735,780,20,19.562456322013094,2573,1,83.87830909770935,1,1,0,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,-0.02455179238294755,77.26947275254878,75.93358999777574,81.27891410752996,11.000716728695135,359,38,18.42143330164735,1389,1,93.74058170957004,1,1,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.2643039584193233,54.53901072357186,50.80335444894355,25.224032012825084,60.19157615150501,62,18,14.896503647549395,17,0,31.300860859603965,0,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.4650485116033281,32.85784523863879,46.30308113826095,19.364441700893412,71.97137838411334,54,19,18.82618950010908,76,0,49.094631352356345,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.36278876385370556,56.7444004687052,30.07302581553405,11.192978949657086,78.12215031213657,76,12,13.582849906028915,65,0,34.189140382865304,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.278333233653708,34.22408846678028,45.56034103914992,33.43965567241915,77.34895198261083,60,17,22.166856549002063,68,0,40.223908866081885,0,0,1,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.012283896985837608,94.98632536379425,70.36023001039194,69.8640541373536,23.186562559680027,692,39,13.726434008477547,893,1,96.55045973641776,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.005003441706617637,77.43778424160718,75.19514133801744,77.5578262652954,17.186779810315745,763,35,17.12804845856561,1212,1,74.22605811852584,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.022259398734473385,86.85965401934864,75.75367043510201,60.141372765667235,11.447787965286206,332,36,19.05788064816612,1769,1,96.47485315204409,0,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.4253755709393835,41.412591126983926,43.71249304128692,27.89456424956265,76.3706066548642,84,16,10.220005855693957,11,1,40.04638395665049,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.29021093160836076,81.66483481101456,76.90092689847522,62.70587100600733,22.120300049588863,689,38,17.970034761170307,670,1,91.1231308231491,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.48375552872975447,33.16204132189387,50.971346547601726,30.130389415987295,80.91072498012899,144,5,14.563627957407936,23,1,29.189029906626125,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.4328794986376455,41.13517270312883,45.02685417000583,31.16757587931474,80.6521505547641,83,12,12.48442520542398,7,0,46.70291105551425,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.21844942573429355,47.01512339758157,37.09571117558801,34.736044242610966,62.227226189651596,127,18,18.98212444575237,68,1,46.31785288478538,0,0,1,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.5401392004479582,36.359821640959744,46.43383705425322,24.16845412488945,86.40470213764455,149,17,21.310345523925733,34,0,47.92421891949469,0,0,1,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.4936605036166585,40.23955937850157,41.96320924798806,37.86578649536697,69.95914514207536,125,14,10.205236221410217,96,1,45.26046984520232,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.45910969318013684,30.465249918797767,37.0220491296561,16.238690778681697,61.25956286728765,55,16,12.725849398422348,36,1,36.36755548007443,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.0017036643955722075,87.62098786540442,65.49968164563698,81.62175336080037,20.280467397530195,601,37,14.739160986366876,1989,1,91.82357173858361,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.10156521015224002,75.27027284612365,72.25731633990208,78.03273502188908,26.972131037975593,460,34,15.870799760265786,1697,1,78.32568414707177,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.5127119303714904,44.52519096490222,49.850361256649066,27.294667094195976,70.26208303972666,125,8,13.574345058296373,49,1,27.079898177277126,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.1598171834414642,81.0524636585751,74.19963339356201,68.38018455829679,17.387823289102275,394,21,19.084475548685052,2414,1,87.15036635049216,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.12379010378253849,75.29068270531981,66.61899404044712,77.31514879871989,28.724807756144063,356,26,16.997605355252865,2635,1,95.21200994468022,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,-0.012046804117060356,82.36620764173463,72.28054938429133,88.78318787223495,18.878899206534378,454,28,18.116949872108947,1366,1,96.82908679955943,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.3087818237592795,36.53674138880232,46.54586462784995,29.01134799296587,77.80384148114172,189,5,19.975839835099464,14,0,23.788134113231955,1,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.5652930721685825,35.68180253654538,30.125663815245076,11.802892311345104,87.14299025040354,197,12,18.668366690411325,67,0,23.443907817538403,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.48361850468897305,33.206307692842316,44.182805490722586,17.696883511040912,88.8878062571274,167,11,22.236229652564212,44,0,38.99454126782067,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.21218886109343768,56.0164494322417,38.85366676982814,21.914914975122475,63.14607499597443,168,9,12.73425817713937,39,0,26.34344020989634,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.09568649947523628,81.83868987149454,83.48436869685321,60.731729793302904,21.62849789738174,702,20,15.431099450801685,1838,1,76.10239006594945,0,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.5165854163558076,48.07409492110365,42.790964562975354,11.830214290161846,68.63493896554817,99,15,24.457347413177104,67,0,40.29451248561813,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.1020905911206696,92.02414770889487,78.61857073287005,86.91729975574926,27.816535071485372,361,25,16.018413741293937,2175,1,72.73734523912766,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.2937702400046059,40.35251236539701,30.752596805282973,38.844769737223366,80.0360372010244,132,11,13.982446111436085,17,1,25.769296881008824,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.25324776266991,86.5408372398005,72.08039276064022,84.62728902211848,25.65024016411659,700,25,18.76501040092015,2059,1,78.37795834122969,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.43193183041909,38.47650802555917,36.975207258694915,22.149057621285653,89.96378807446963,180,14,18.678127273052972,40,0,33.186888253186964,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.2948577863910845,33.22842554279576,49.203204459522055,25.014319476001546,73.01311698054053,64,12,18.21207234793478,73,0,37.191266018570474,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.34407625656450513,33.81181537955654,43.05608150137011,33.09980659295832,66.47463082490529,54,11,11.28021197490652,96,0,36.219053648303195,0,0,1,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.04609117050275277,85.70826671022935,80.76799061889825,84.54312504965245,29.158241514312966,307,32,14.531750272491989,2236,1,94.2260876619398,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.28584914224680724,85.18445076654156,77.55112047741292,70.69159435569085,16.469755232862923,419,21,16.00266924540818,1836,1,92.92972000620111,1,1,0,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.2232628196096851,78.52388812328495,77.12433284441532,70.10765739230237,21.70971876630071,559,24,16.849618028882656,2700,1,89.74851350278472,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.45991521870571983,33.1030234458145,40.050680422206014,31.868176003154716,83.39462652030204,128,15,10.000460782680737,31,0,36.63070043649107,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.2387132108675317,87.01479548900787,78.63666064065717,89.80504681187125,14.646710918480363,724,23,12.986446442571399,1303,0,73.57685733453576,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,-0.0009524451204377254,91.67079263087547,73.1020425409424,88.85981729600468,11.62855377413871,317,22,15.09832938940264,1471,1,90.83625922111821,0,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.04162582494203765,88.11641534654785,75.74551347336076,80.31372790447692,23.65342304925519,402,34,14.128810948298469,1121,1,82.92951186544609,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.34028472618068406,53.0156486679338,40.04827284023105,24.396268609117264,78.8251638965511,170,14,11.375490026671452,84,1,27.16331437304907,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.07443547162034357,78.3198892135025,71.01904552823176,76.18137954084429,25.531817919666423,694,22,14.04920708138999,1232,1,87.3202517558911,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.3280198404122447,56.86569685488601,39.73004196835408,10.32512954440895,87.16145929257792,125,13,14.789704563856223,78,1,34.47562848927927,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,-0.04717327569238368,80.31790484054524,73.76879689923051,60.90879679438877,25.41285054029524,572,24,16.810876858226834,2053,1,98.03955858121662,0,0,0,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.28886664949627616,75.28553963371665,77.02633648672303,76.87897787602165,12.694314617394514,313,39,18.341419902357014,1491,1,83.13891891887705,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.2440207698110707,36.83805487625825,40.67769471565641,34.54044297767479,85.82191749769031,152,10,17.661209538663485,9,0,40.77308098670811,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.2525340505637512,56.041629675968785,54.0809163360033,10.939069412425487,81.93810200921057,96,9,19.57788921496128,6,1,33.268962871427306,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,-0.07333606807067757,94.97121613171257,65.49634422890298,85.05732180476596,17.307336831013057,376,24,16.43696392968916,872,1,97.75864584379465,1,1,0,0
